price_in_rp,district,city,address,lat,long,loc,land_size_m2,building_size_m2,bedrooms,bathrooms,maid_bedrooms,maid_bathrooms,floors,carports,electricity,garages,Ac,Taman,KolamRenang
4200000000,Cikokol, Tangerang,"Cikokol, Tangerang",-6.2107244,106.6320777,-6.2107244 106.6320777,210,300,6,3,0,0,2,1,4400,0,0,1,0
4200000000,Lippo Karawaci, Tangerang,"Lippo Karawaci, Tangerang",-6.2294562,106.6089754,-6.2294562 106.6089754,210,300,6,3,0,0,2,1,4400,0,0,1,0
4200000000,Tangerang Kota, Tangerang,"Tangerang Kota, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,210,300,6,3,0,0,2,1,4400,1,0,1,0
4200000000,Modernland, Tangerang,"Modernland, Tangerang",-6.2021827,106.6418617,-6.2021827 106.6418617,210,300,6,3,0,0,2,1,4400,1,0,1,0
4000000000,Cipondoh, Tangerang,"Cipondoh, Tangerang",-6.1866281,106.6825964,-6.1866281 106.6825964,120,180,3,2,0,0,2,1,3300,1,0,1,0
4000000000,BSD Avani, Tangerang,"BSD Avani, Tangerang",-6.3216674,106.6540353,-6.3216674 106.6540353,220,250,4,3,1,1,2,1,3500,0,1,1,1
3840000000,BSD City, Tangerang,"BSD City, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,185,181,4,4,1,0,2,1,4400,1,0,1,0
3830000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,105,135,4,3,1,1,2,2,2200,0,0,1,1
3800000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,250,180,4,2,1,1,2,2,2200,0,1,1,1
3800000000,BSD Giri Loka, Tangerang,"BSD Giri Loka, Tangerang",-6.2889421,106.6783473,-6.2889421 106.6783473,292,165,4,3,1,1,2,1,2200,0,0,1,0
3750000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,200,150,5,3,1,1,1,0,3500,0,1,1,0
3750000000,BSD Delatinos, Tangerang,"BSD Delatinos, Tangerang",-6.3208283,106.6726987,-6.3208283 106.6726987,163,278,4,4,1,1,3,2,3500,0,1,1,1
3650000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,202,106,3,2,1,1,2,0,2200,0,0,1,0
3600000000,Curug, Tangerang,"Curug, Tangerang",-6.2540795,106.5609134,-6.2540795 106.5609134,253,138,2,2,1,0,2,2,3500,0,0,1,0
3600000000,Curug, Tangerang,"Curug, Tangerang",-6.2540795,106.5609134,-6.2540795 106.5609134,253,138,2,2,1,0,2,2,3500,0,0,1,0
3600000000,Lippo Karawaci, Tangerang,"Lippo Karawaci, Tangerang",-6.2294562,106.6089754,-6.2294562 106.6089754,253,138,2,2,1,0,2,2,3500,0,0,1,0
3600000000,Kelapa Dua, Tangerang,"Kelapa Dua, Tangerang",-6.243365,106.6288533,-6.243365 106.6288533,144,176,4,3,1,1,2,1,5500,1,1,1,0
3600000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,238,178,4,4,1,1,2,1,3500,0,0,1,0
3550000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,128,160,4,3,1,1,2,1,4400,1,0,1,1
3550000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,128,160,4,3,1,1,2,1,4400,0,0,1,0
3550000000,Gading Serpong The Spring, Tangerang,"Gading Serpong The Spring, Tangerang",-6.2680263,106.6407564,-6.2680263 106.6407564,128,160,4,3,1,1,2,1,4400,0,1,1,1
3500000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,144,212,4,3,0,0,2,1,5500,0,1,1,1
3500000000,Banjar Wijaya, Tangerang,"Banjar Wijaya, Tangerang",-6.1934271,106.6559444,-6.1934271 106.6559444,160,400,4,3,1,1,2,0,5500,2,0,1,1
3300000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,144,164,3,3,1,1,2,2,2200,0,0,1,1
3300000000,BSD City, Tangerang,"BSD City, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,225,120,3,3,0,0,2,1,3300,1,1,1,0
3300000000,Cisauk, Tangerang,"Cisauk, Tangerang",-6.3408595,106.6369178,-6.3408595 106.6369178,225,120,3,3,0,0,2,0,2200,0,0,1,0
3300000000,BSD Avani, Tangerang,"BSD Avani, Tangerang",-6.3216674,106.6540353,-6.3216674 106.6540353,225,120,3,3,0,1,2,1,2200,0,0,1,0
3300000000,Gading Serpong L Agricola, Tangerang,"Gading Serpong L Agricola, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,252,153,3,3,1,1,2,1,2200,0,0,1,0
3250000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,200,160,3,2,1,1,1,0,4400,0,0,1,0
3200000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,152,140,3,3,1,1,2,2,3500,0,1,1,1
3200000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,169,200,4,3,1,1,2,2,5500,0,1,1,1
3120000000,BSD City, Tangerang,"BSD City, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,128,144,3,3,0,0,2,0,2200,1,0,1,0
3120000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,128,144,3,3,0,0,2,0,2200,1,0,1,0
3120000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,128,144,3,3,0,0,2,0,2200,1,0,1,0
3120000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,128,144,3,3,0,0,2,1,4400,1,0,1,0
3120000000,Pagedangan, Tangerang,"Pagedangan, Tangerang",-6.2989555,106.613862,-6.2989555 106.613862,128,144,3,3,0,0,2,0,2200,1,0,1,0
3120000000,Pagedangan, Tangerang,"Pagedangan, Tangerang",-6.2989555,106.613862,-6.2989555 106.613862,128,144,3,3,0,0,2,0,2200,1,0,1,0
3100000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,128,129,3,3,0,0,2,0,2200,0,0,1,1
3100000000,Graha Raya, Tangerang,"Graha Raya, Tangerang",-6.2327938,106.6804959,-6.2327938 106.6804959,210,300,4,3,1,1,2,2,3500,1,0,1,0
3000000000,Cikupa Citra Raya, Tangerang,"Cikupa Citra Raya, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,150,150,3,2,1,0,1,0,4400,0,0,1,0
3000000000,BSD Eminent, Tangerang,"BSD Eminent, Tangerang",-6.2920642,106.6362348,-6.2920642 106.6362348,120,192,3,2,1,1,2,0,4400,0,0,1,1
2960000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,96,116,4,3,1,1,2,0,2200,0,0,1,0
2950000000,BSD Kencana Loka, Tangerang,"BSD Kencana Loka, Tangerang",-6.3239137,106.6910358,-6.32391369999999 106.6910358,150,230,3,3,1,1,1,1,3500,1,0,1,0
2900000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,136,200,4,2,1,1,2,0,3500,0,0,1,1
2900000000,BSD Kencana Loka, Tangerang,"BSD Kencana Loka, Tangerang",-6.3239137,106.6910358,-6.32391369999999 106.6910358,200,290,6,4,0,0,2,1,3500,0,1,1,0
2800000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,157,270,4,4,0,0,2,0,4400,1,0,1,0
2800000000,BSD City, Tangerang,"BSD City, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,157,270,4,4,0,0,2,1,4400,1,0,1,0
2800000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,157,270,4,4,0,0,2,0,4400,1,0,1,0
2760000000,BSD Green Wich, Tangerang,"BSD Green Wich, Tangerang",-6.276975,106.6324609,-6.27697499999999 106.6324609,72,165,4,3,1,1,3,2,2200,0,0,1,1
2750000000,BSD Foresta, Tangerang,"BSD Foresta, Tangerang",-6.2990078,106.6471158,-6.2990078 106.6471158,128,190,4,3,1,1,2,0,2200,0,1,1,0
2700000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,100,84,4,3,0,0,3,2,2200,0,0,1,0
2700000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,100,84,4,3,0,0,3,2,2200,0,0,1,1
2600000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,117,177,4,3,1,0,2,1,3500,0,0,1,0
2600000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,136,200,4,3,1,1,2,1,2200,0,0,1,0
2600000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,135,168,4,3,1,1,1,1,2200,0,0,1,0
2600000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,117,177,4,3,1,0,2,1,3500,0,0,1,0
2600000000,Ciledug, Tangerang,"Ciledug, Tangerang",-6.2417271,106.7023326,-6.24172709999999 106.7023326,117,177,4,3,1,0,2,1,3500,0,0,1,0
2600000000,Karang Tengah, Tangerang,"Karang Tengah, Tangerang",-6.2039169,106.7155548,-6.2039169 106.7155548,117,177,4,3,1,0,2,1,3500,0,0,1,0
2550000000,Gading Serpong Scientia Garden, Tangerang,"Gading Serpong Scientia Garden, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,162,141,3,2,0,0,2,1,2200,0,0,1,0
2550000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,135,168,4,3,1,1,2,2,3500,0,1,1,1
2520000000,Pondok Cabe, Tangerang,"Pondok Cabe, Tangerang",-6.3497694,106.7617984,-6.3497694 106.7617984,132,125,4,3,0,0,2,2,5500,0,0,1,0
2500000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,105,114,3,2,0,0,2,1,3500,1,1,1,1
2500000000,Tanah Tinggi, Tangerang,"Tanah Tinggi, Tangerang",-6.1692733,106.6497623,-6.1692733 106.6497623,121,264,3,2,0,0,2,2,2200,1,0,1,0
2500000000,Cikupa Citra Raya, Tangerang,"Cikupa Citra Raya, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,160,200,3,3,0,0,2,0,5500,0,1,1,0
2500000000,Cikupa Citra Raya, Tangerang,"Cikupa Citra Raya, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,300,400,4,4,0,0,2,0,5500,2,1,1,0
2400000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,161,200,3,2,1,0,2,1,2200,1,0,1,0
2400000000,Pagedangan, Tangerang,"Pagedangan, Tangerang",-6.2989555,106.613862,-6.2989555 106.613862,161,200,3,2,1,0,2,0,2200,1,0,1,0
2400000000,Pagedangan, Tangerang,"Pagedangan, Tangerang",-6.2989555,106.613862,-6.2989555 106.613862,161,200,3,2,1,0,2,0,2200,1,0,1,0
2400000000,Pagedangan, Tangerang,"Pagedangan, Tangerang",-6.2989555,106.613862,-6.2989555 106.613862,161,200,3,2,1,0,2,1,2200,1,0,1,0
2400000000,Pagedangan, Tangerang,"Pagedangan, Tangerang",-6.2989555,106.613862,-6.2989555 106.613862,161,200,3,2,1,0,2,0,2200,1,0,1,0
2400000000,BSD The Icon, Tangerang,"BSD The Icon, Tangerang",-6.3147579,106.6476114,-6.3147579 106.6476114,128,100,3,3,1,1,2,0,2200,0,0,1,0
2400000000,BSD Sevilla, Tangerang,"BSD Sevilla, Tangerang",-6.3147913,106.6872963,-6.3147913 106.6872963,128,140,3,3,1,1,2,1,4400,0,0,1,0
2390000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,102,111,3,2,1,1,2,1,3300,0,0,1,1
2300000000,Balaraja, Tangerang,"Balaraja, Tangerang",-6.1855533,106.4546757,-6.1855533 106.4546757,155,300,4,4,0,0,3,1,2200,0,0,1,0
2270000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,96,120,3,3,0,0,2,2,2200,0,1,1,1
2220000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,120,130,3,3,0,0,2,0,2200,1,0,1,0
2220000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,120,130,3,3,0,0,2,1,2200,1,0,1,0
2220000000,Karawaci, Tangerang,"Karawaci, Tangerang",-6.1855302,106.6131874,-6.1855302 106.6131874,120,130,3,3,0,0,2,1,2200,1,0,1,0
2220000000,Cibodas, Tangerang,"Cibodas, Tangerang",-6.209958,106.6104904,-6.20995799999999 106.6104904,120,130,3,3,0,0,2,0,2200,1,0,1,0
2220000000,Cibodas, Tangerang,"Cibodas, Tangerang",-6.209958,106.6104904,-6.20995799999999 106.6104904,120,130,3,3,0,0,2,0,2200,1,0,1,0
2200000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,136,110,3,1,1,1,2,0,2200,2,0,1,0
2100000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,119,97,3,2,1,1,2,2,2200,0,1,1,1
2100000000,BSD The Icon, Tangerang,"BSD The Icon, Tangerang",-6.3147579,106.6476114,-6.3147579 106.6476114,119,79,3,2,0,0,2,1,2200,0,0,1,0
1950000000,BSD Nusaloka, Tangerang,"BSD Nusaloka, Tangerang",-6.3140378,106.6963971,-6.31403779999999 106.6963971,224,125,3,2,0,0,1,0,2200,0,0,1,0
1950000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,96,150,3,3,0,0,2,1,4400,0,1,1,1
1950000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,96,150,3,3,0,0,2,1,4400,0,1,1,1
1900000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,66,86,3,3,0,0,2,1,2200,0,1,1,1
1860000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,144,100,3,3,0,0,1,1,2200,1,0,1,0
1860000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,144,100,3,3,0,0,1,0,2200,1,0,1,0
1860000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,144,100,3,3,0,0,1,0,2200,1,0,1,0
1860000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,144,100,3,3,0,0,1,1,2200,1,0,1,0
1860000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,144,100,3,3,0,0,1,0,2200,1,0,1,0
1800000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,144,180,3,2,0,0,1,0,2200,1,0,1,0
1800000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,90,72,3,2,0,0,2,1,2200,0,0,1,0
1800000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,144,180,3,2,0,0,1,1,2200,0,0,1,0
1800000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,144,180,3,2,0,0,1,0,2200,1,0,1,0
1800000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,144,180,3,2,0,0,1,0,2200,1,0,1,0
1800000000,Ciledug, Tangerang,"Ciledug, Tangerang",-6.2417271,106.7023326,-6.24172709999999 106.7023326,144,180,3,2,0,0,1,1,2200,1,0,1,0
1750000000,Banjar Wijaya, Tangerang,"Banjar Wijaya, Tangerang",-6.1934271,106.6559444,-6.1934271 106.6559444,144,63,2,1,0,0,1,1,1300,0,0,1,0
1750000000,Cikupa Citra Raya, Tangerang,"Cikupa Citra Raya, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,200,150,3,2,0,0,1,0,3500,0,0,1,0
1750000000,BSD Green Wich, Tangerang,"BSD Green Wich, Tangerang",-6.276975,106.6324609,-6.27697499999999 106.6324609,77,70,3,2,0,0,2,1,4400,0,0,1,1
1700000000,BSD Nusaloka, Tangerang,"BSD Nusaloka, Tangerang",-6.3140378,106.6963971,-6.31403779999999 106.6963971,120,100,3,3,1,1,2,2,3500,0,1,1,0
1680000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,76,67,3,2,0,0,2,1,2200,1,0,1,0
1680000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,123,105,2,2,0,0,2,1,2200,1,0,1,0
1680000000,Ciledug, Tangerang,"Ciledug, Tangerang",-6.2417271,106.7023326,-6.24172709999999 106.7023326,76,67,3,2,0,0,2,0,2200,1,0,1,0
1680000000,Ciledug, Tangerang,"Ciledug, Tangerang",-6.2417271,106.7023326,-6.24172709999999 106.7023326,76,67,3,2,0,0,2,1,2200,1,0,1,0
1680000000,Ciledug, Tangerang,"Ciledug, Tangerang",-6.2417271,106.7023326,-6.24172709999999 106.7023326,76,67,3,2,0,0,2,0,2200,1,0,1,0
1680000000,Ciledug, Tangerang,"Ciledug, Tangerang",-6.2417271,106.7023326,-6.24172709999999 106.7023326,76,67,3,2,0,0,2,0,2200,1,0,1,0
1600000000,Sindang Jaya, Tangerang,"Sindang Jaya, Tangerang",-6.1937544,106.4992594,-6.1937544 106.4992594,128,192,3,2,1,1,2,1,2200,0,0,1,0
1600000000,Modernland, Tangerang,"Modernland, Tangerang",-6.2021827,106.6418617,-6.2021827 106.6418617,108,108,2,2,1,1,2,1,2200,0,1,1,1
1600000000,BSD Nusaloka, Tangerang,"BSD Nusaloka, Tangerang",-6.3140378,106.6963971,-6.31403779999999 106.6963971,72,65,2,2,0,0,2,1,2200,0,0,1,0
1600000000,Tajur, Tangerang,"Tajur, Tangerang",-6.2381749,106.6925062,-6.2381749 106.6925062,70,71,3,2,0,0,2,1,2200,0,0,1,0
1600000000,BSD The Green, Tangerang,"BSD The Green, Tangerang",-6.3130268,106.6712041,-6.31302679999999 106.6712041,60,120,3,3,1,1,3,1,2200,1,0,1,1
1590000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,90,126,4,3,1,0,2,1,2200,1,0,1,0
1590000000,Serua, Tangerang,"Serua, Tangerang",-6.3710416,106.7382072,-6.3710416 106.7382072,90,126,4,3,1,0,2,0,2200,1,0,1,0
1590000000,Serua, Tangerang,"Serua, Tangerang",-6.3710416,106.7382072,-6.3710416 106.7382072,90,126,4,3,1,0,2,0,2200,1,0,1,0
1580000000,BSD City, Tangerang,"BSD City, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,105,80,2,1,1,1,1,1,4400,0,1,1,0
1580000000,BSD The Icon, Tangerang,"BSD The Icon, Tangerang",-6.3147579,106.6476114,-6.3147579 106.6476114,105,80,2,1,1,1,1,1,2200,0,1,1,1
1550000000,Gading Serpong Samara Village, Tangerang,"Gading Serpong Samara Village, Tangerang",-6.2710576,106.6241853,-6.2710576 106.6241853,60,68,2,2,0,0,2,1,2200,0,1,1,1
1530000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,90,95,2,2,0,0,2,1,2200,0,0,1,0
1530000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,90,95,2,2,0,0,2,1,2200,0,0,1,0
1530000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,90,95,2,2,0,0,2,1,2200,0,0,1,0
1530000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,90,95,2,2,0,0,2,1,2200,0,0,1,0
1530000000,Cikokol, Tangerang,"Cikokol, Tangerang",-6.2107244,106.6320777,-6.2107244 106.6320777,90,95,2,2,0,0,2,1,2200,0,0,1,0
1440000000,Curug, Tangerang,"Curug, Tangerang",-6.2540795,106.5609134,-6.2540795 106.5609134,164,100,4,1,0,0,1,1,2200,1,0,1,0
1440000000,Cikupa, Tangerang,"Cikupa, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,164,100,4,1,0,0,1,0,2200,1,0,1,0
1440000000,Cikupa, Tangerang,"Cikupa, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,164,100,4,1,0,0,1,0,2200,1,0,1,0
1440000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,96,110,4,2,0,0,2,0,2200,1,0,1,0
1440000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,96,110,4,2,0,0,2,1,2200,1,0,1,0
1440000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,120,102,2,2,0,0,1,1,1300,1,0,1,0
1440000000,Cikupa Citra Raya, Tangerang,"Cikupa Citra Raya, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,164,100,4,2,0,0,1,1,2200,1,0,1,0
1440000000,Kelapa Dua, Tangerang,"Kelapa Dua, Tangerang",-6.243365,106.6288533,-6.243365 106.6288533,96,110,4,2,0,0,2,0,2200,1,0,1,0
1440000000,Kelapa Dua, Tangerang,"Kelapa Dua, Tangerang",-6.243365,106.6288533,-6.243365 106.6288533,120,102,2,2,0,0,1,1,1300,1,0,1,0
1440000000,Kelapa Dua, Tangerang,"Kelapa Dua, Tangerang",-6.243365,106.6288533,-6.243365 106.6288533,96,110,4,2,0,0,2,0,2200,1,0,1,0
1440000000,Kelapa Dua, Tangerang,"Kelapa Dua, Tangerang",-6.243365,106.6288533,-6.243365 106.6288533,96,110,4,2,0,0,2,1,2200,1,0,1,0
1440000000,Karawaci, Tangerang,"Karawaci, Tangerang",-6.1855302,106.6131874,-6.1855302 106.6131874,120,102,2,2,0,0,1,1,1300,0,0,1,0
1440000000,Cikokol, Tangerang,"Cikokol, Tangerang",-6.2107244,106.6320777,-6.2107244 106.6320777,120,102,2,2,0,0,1,1,1300,0,0,1,0
1440000000,Cikupa, Tangerang,"Cikupa, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,164,100,4,2,0,0,1,1,2200,0,0,1,0
1440000000,Lippo Karawaci, Tangerang,"Lippo Karawaci, Tangerang",-6.2294562,106.6089754,-6.2294562 106.6089754,120,102,2,2,0,0,1,1,1300,0,0,1,0
1420000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,72,69,3,2,0,0,2,1,2200,0,0,1,0
1400000000,Banjar Wijaya, Tangerang,"Banjar Wijaya, Tangerang",-6.1934271,106.6559444,-6.1934271 106.6559444,120,90,2,1,1,1,2,1,2200,0,1,1,0
1400000000,Cipondoh, Tangerang,"Cipondoh, Tangerang",-6.1866281,106.6825964,-6.1866281 106.6825964,66,86,2,2,0,0,2,2,4400,0,0,1,1
1360000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,112,100,3,2,0,0,2,1,2200,1,0,1,0
1350000000.00,Graha Raya, Tangerang,"Graha Raya, Tangerang",-6.2327938,106.6804959,-6.2327938 106.6804959,90,50,2,2,1,0,1,1,2200,1,1,1,0
1320000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,91,170,6,2,0,0,2,1,2200,1,0,1,0
1320000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,91,170,6,2,0,0,2,0,2200,1,0,1,0
1320000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,91,170,6,2,0,0,2,1,2200,1,0,1,0
1320000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,91,170,6,2,0,0,2,1,2200,0,0,1,0
1320000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,91,170,6,2,0,0,2,0,2200,1,0,1,0
1320000000,Pinang, Tangerang,"Pinang, Tangerang",-6.2226388,106.6920099,-6.22263879999999 106.6920099,91,170,6,2,0,0,2,0,2200,1,0,1,0
1300000000,BSD Kencana Loka, Tangerang,"BSD Kencana Loka, Tangerang",-6.3239137,106.6910358,-6.32391369999999 106.6910358,84,70,3,1,0,0,1,1,2200,0,1,1,0
1300000000,Cikupa Citra Raya, Tangerang,"Cikupa Citra Raya, Tangerang",-6.2181325,106.4970097,-6.2181325 106.4970097,120,180,4,2,0,0,2,0,3500,0,0,1,0
1280000000,Ciledug, Tangerang,"Ciledug, Tangerang",-6.2417271,106.7023326,-6.24172709999999 106.7023326,200,123,2,2,0,0,1,0,2200,1,1,1,0
1250000000,BSD City, Tangerang,"BSD City, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,90,65,3,2,0,0,2,1,2200,1,0,1,0
1250000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,90,65,3,2,0,0,1,1,2200,0,0,1,0
1200000000,Alam Sutera, Tangerang,"Alam Sutera, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,80,80,3,2,0,0,2,1,1300,0,0,1,0
1200000000,Gading Serpong, Tangerang,"Gading Serpong, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,48,65,2,2,1,0,2,1,2200,0,1,1,1
1200000000,BSD City, Tangerang,"BSD City, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,72,71,2,2,1,0,2,1,2200,1,0,1,0
1200000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,72,71,2,2,1,0,2,0,2200,1,0,1,0
1200000000,BSD, Tangerang,"BSD, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,80,80,3,2,0,0,2,1,1300,1,0,1,0
1200000000,Larangan, Tangerang,"Larangan, Tangerang",-6.2321837,106.7302964,-6.23218369999999 106.7302964,80,80,3,2,0,0,2,1,1300,0,0,1,0
1120000000,Tangerang Kota, Tangerang,"Tangerang Kota, Tangerang",-6.1701796,106.6403236,-6.1701796 106.6403236,60,74,3,2,0,0,2,1,2200,0,1,1,0
